
Consulta de lançamentos da empresa 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Transação;Chave;Data;Débito;*;CC Débito;Participante D;Crédito;* ;CC Crédito;Participante C;Valor;Tipo Fcont;Hist;Nº docto;Complemento;Contabilização;Status transação;Lançamento extemporâneo
298297;13406710;06/01/2025;6033;;;;6670;*;;;        675.00;Não exporta;0;;RECEBIMENTO FORNECEDOR COPASUL COOP AGR SUL MAT LTDA 600189;Ambas;SIM;
324218;13728904;15/01/2025;;;;;1201;;;33981;        676.41;Não exporta;116;106675;106675 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324965;13736737;27/01/2025;6670;;;;2151;;;;        680.00;Não exporta;787;1609;1609 - SEBASTIAO RODRIGO X DOS SANTOS E CIA LTDA;Ambas;SIM;
324655;13733630;14/01/2025;6670;;;;2151;;;;        680.00;Não exporta;787;760;760 - ARIANE KLOEHN LOPES EIRELE - ME;Ambas;SIM;
324968;13736761;27/01/2025;6670;;;;2151;;;;        684.00;Não exporta;787;1612;1612 - COMAGRAN NOVA ALVORADA PRODUTOS AGRO INDUSTRIAIS LTDA;Ambas;SIM;
298205;13405799;02/01/2025;1201;*;;5835;6033;;;;        690.00;Não exporta;0;78740;PAGTO. NFE 78740/001 DE GRANFER CAMINHOES E ONIBUS LTDA;Ambas;SIM;
324865;13735730;23/01/2025;6670;;;;2151;;;;        690.00;Não exporta;787;21870;21870 - CONSTRUTORA SAO JERONIMO OBRAS. TRANSPORTE E COMERCIO LTDA;Ambas;SIM;
324218;13728891;15/01/2025;3182;;;;;;;;        691.41;Não exporta;116;106675;106675 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
297685;13400622;15/01/2025;7382;;;;78;;;;        691.59;Não exporta;0;00 C RENDE FACI;0000 00000 351 BB RENDE FÁCIL 9.903 0;Ambas;SIM;
297625;13400029;10/01/2025;3573;*;;;78;;;;        694.14;Não exporta;0;;0000 13153 500 PAGTO DE TRIBUTO FEDERAL 50.021.855.098;Ambas;SIM;
298039;13404148;20/01/2025;1201;*;;41757;7501;;;;        694.50;Não exporta;0;2205;PAGTO. NFE 2205/001 DE PRG SAFEX EQUIPAMENTOS EIRELI;Ambas;SIM;
324341;13730478;30/01/2025;4375;;;;1201;;;41757;        694.50;Não exporta;116;2205;2205 - Prg Safex Equipamentos Eireli;Ambas;SIM;
323974;13717740;01/01/2025;1201;*;;34488;1201;*;;1;        695.54;Não exporta;1694;;;Ambas;SIM;
298840;13412140;30/01/2025;1201;*;;5835;6033;;;;        700.00;Não exporta;0;78548;PAGTO. NFE 78548/002 DE GRANFER CAMINHOES E ONIBUS LTDA;Ambas;SIM;
324451;13731599;07/01/2025;6670;;;;2151;;;;        700.00;Não exporta;787;21558;21558 - ACP BIOENERGIA LTDA;Ambas;SIM;
324755;13734636;18/01/2025;6670;;;;2151;;;;        700.00;Não exporta;787;1425;1425 - ELSO GONCALVES DOS SANTOS - MONTAGENS INDUSTRIAIS;Ambas;SIM;
324651;13733591;14/01/2025;6670;;;;2151;;;;        700.00;Não exporta;787;1413;1413 - MAURO SERGIO STURARO LTDA;Ambas;SIM;
324592;13733000;10/01/2025;6670;;;;2151;;;;        700.00;Não exporta;787;1402;1402 - CELSO DE SOUZA GONCALVES TORNEARIA ME;Ambas;SIM;
324486;13731947;08/01/2025;6670;;;;2151;;;;        700.00;Não exporta;787;21575;21575 - OREONN - INDUSTRIA E COMERCIO DE OLEOS VEGETAIS E QUIMICAS L;Ambas;SIM;
324572;13732802;10/01/2025;6670;;;;2151;;;;        702.00;Não exporta;787;21637;21637 - AGROINDUSTRIAL SAO FRANCISCO LTDA;Ambas;SIM;
324395;13731030;06/01/2025;6670;;;;2151;;;;        702.00;Não exporta;787;21496;21496 - AGROINDUSTRIAL SAO FRANCISCO LTDA;Ambas;SIM;
325067;13737750;30/01/2025;6670;;;;2151;;;;        705.00;Não exporta;787;1907;1907 - FRANKELIN PRE-MOLDADOS EIRELI;Ambas;SIM;
297646;13400231;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297647;13400240;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297648;13400258;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297649;13400266;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297650;13400274;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297651;13400282;10/01/2025;7374;;;;78;;;;        707.21;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
298348;13407228;08/01/2025;6033;;;;6670;*;;;        710.00;Não exporta;0;;TRANSFERENCIA PIX REM: RODRIGO MINORU TERASS 08/01 1425184;Ambas;SIM;
324433;13731414;06/01/2025;6670;;;;2151;;;;        714.00;Não exporta;787;1577;1577 - COMAGRAN NOVA ALVORADA PRODUTOS AGRO INDUSTRIAIS LTDA;Ambas;SIM;
298725;13410997;27/01/2025;3301;*;;;6033;;;;        715.40;Não exporta;0;;CONTA DE TELEFONE VIVO MOVEL-MS-04338699891 3869989;Ambas;SIM;
324973;13736818;27/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;1897;1897 - USINA RIO PARANA S.A EM RECUPERACAO JUDICIAL;Ambas;SIM;
325004;13737120;28/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;631;631 - ALVAMAR  MEDEIROS LTDA;Ambas;SIM;
324815;13735232;21/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;623;623 - ALVAMAR  MEDEIROS LTDA;Ambas;SIM;
297942;13403176;09/01/2025;3417;*;;;7501;;;;        720.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 01.028.822 0001-43 HOTEL GADIEGO E MAFRA;Ambas;SIM;
298592;13409662;20/01/2025;6033;;;;6670;*;;;        720.00;Não exporta;0;;TRANSFERENCIA PIX REM: INGRID VITORIA FERREI 20/01 1612459;Ambas;SIM;
298711;13410857;24/01/2025;6033;;;;6670;*;;;        720.00;Não exporta;0;;TRANSFERENCIA PIX REM: RAMAO BARROS DE ALMEI 24/01 1459201;Ambas;SIM;
298785;13411594;29/01/2025;6033;;;;6670;*;;;        720.00;Não exporta;0;;TRANSFERENCIA PIX REM: FATIMA DO SUL AGRO EN 29/01 1519160;Ambas;SIM;
298788;13411624;29/01/2025;6033;;;;6670;*;;;        720.00;Não exporta;0;;TRANSFERENCIA PIX REM: BIOFAS ENGENHARIA LTD 29/01 1645120;Ambas;SIM;
298819;13411934;30/01/2025;6033;;;;6670;*;;;        720.00;Não exporta;0;;TRANSFERENCIA PIX REM: 32567271 HEULER ALENC 30/01 1911560;Ambas;SIM;
324398;13731066;06/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;21498;21498 - CENTRAL ENERGETICA VICENTINA LTDA;Ambas;SIM;
324515;13732232;08/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;1394;1394 - 3A MAQUINAS E TRANSPORTES LTDA;Ambas;SIM;
324553;13732616;09/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;1527;1527 - EDIO KILIAN;Ambas;SIM;
324575;13732838;10/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;21639;21639 - FORZA MANUTENCOES LTDA;Ambas;SIM;
324609;13733175;13/01/2025;6670;;;;2151;;;;        720.00;Não exporta;787;21684;21684 - THUTOMU SHIBATA URANO;Ambas;SIM;
280125;13111833;31/01/2025;3212;*;;;4693;;;;        725.00;Não exporta;175;;Depreciação do Mês;Fiscal;SIM;
298459;13408330;13/01/2025;1201;;;1;6033;;;;        730.00;Não exporta;0;;PAGTO. DE COLOMBO PNEUS;Ambas;SIM;
297675;13400525;14/01/2025;1201;*;;33970;78;;;;        732.44;Não exporta;0;;PAGTO. DE POSTO PANTANAL;Ambas;SIM;
324793;13735010;21/01/2025;6670;;;;2151;;;;        737.50;Não exporta;787;21801;21801 - PLANACON CONSTRUTORA LTDA;Ambas;SIM;
324996;13737040;28/01/2025;6670;;;;2151;;;;        740.00;Não exporta;787;21961;21961 - FUNDO MUNICIPAL DE SAUDE MUNDO NOVO;Ambas;SIM;
298281;13406558;03/01/2025;1201;;;1;6033;;;;        744.60;Não exporta;0;;PAGTO. DE COLOMBO PNEUS;Ambas;SIM;
324664;13733729;15/01/2025;6670;;;;2151;;;;        744.90;Não exporta;787;21725;21725 - AGROFERRAGENS ANTONIO JOAO LTDA;Ambas;SIM;
297922;13402978;07/01/2025;3271;*;;;7501;;;;        750.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 49.120.529 0001-38 TORNO ENCHIM CO2 CUIABA;Ambas;SIM;
324528;13732365;08/01/2025;6670;;;;2151;;;;        750.00;Não exporta;787;1868;1868 - ARAUJO MAGRI LTDA;Ambas;SIM;
298355;13407295;08/01/2025;6033;;;;6670;*;;;        750.00;Não exporta;0;;TRANSFERENCIA PIX REM: ARAUJO E MAGRI LTDA 08/01 1846479;Ambas;SIM;
298154;13405292;31/01/2025;5444;;;;7501;;;;        757.51;Não exporta;0;;2835816 DÉB.CONV.ORGÃOS GOV.;Ambas;SIM;
324431;13731393;06/01/2025;6670;;;;2151;;;;        759.00;Não exporta;787;1575;1575 - THIELEN APARECIDA DE LIMA;Ambas;SIM;
324720;13734288;16/01/2025;6670;;;;2151;;;;        759.10;Não exporta;787;1589;1589 - THIELEN APARECIDA DE LIMA;Ambas;SIM;
324262;13729471;21/01/2025;;;;;1201;;;27365;        759.83;Não exporta;116;182040;182040 - Auto Posto da Ponte Pres. Epitacio;Ambas;SIM;
298055;13404300;21/01/2025;1201;*;;27365;7501;;;;        759.83;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 05.115.611 0001-07 COMBUSTIVEL 30330 CILINDRO;Ambas;SIM;
324708;13734163;16/01/2025;6670;;;;2151;;;;        760.00;Não exporta;787;1536;1536 - EDIO KILIAN;Ambas;SIM;
324802;13735100;21/01/2025;6670;;;;2151;;;;        760.00;Não exporta;787;21832;21832 - ACP BIOENERGIA LTDA;Ambas;SIM;
325031;13737393;29/01/2025;6670;;;;2151;;;;        760.00;Não exporta;787;1616;1616 - ACP BIOENERGIA LTDA;Ambas;SIM;
324585;13732935;10/01/2025;6670;;;;2151;;;;        760.00;Não exporta;787;1530;1530 - MINERACAO SANTA MARIA LTDA;Ambas;SIM;
298269;13406434;03/01/2025;1201;;;1;6033;;;;        760.00;Não exporta;0;13164;PAGTO. NFE 13164/001 DE AUTO PECAS SHIGENAGA LTDA.;Ambas;SIM;
298101;13404768;27/01/2025;3271;;;;7501;;;;        760.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.819.871-**;Ambas;SIM;
324242;13729209;18/01/2025;3182;;;;1201;;;41378;        764.58;Não exporta;116;244231;244231 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324904;13736123;24/01/2025;6670;;;;2151;;;;        765.00;Não exporta;787;21891;21891 - ICCAP IMPLEMENTOS RODOVIARIOS LTDA;Ambas;SIM;
324884;13735927;23/01/2025;6670;;;;2151;;;;        765.00;Não exporta;787;624;624 - ICCAP IMPLEMENTOS RODOVIARIOS LTDA;Ambas;SIM;
297973;13403486;13/01/2025;3417;*;;;7501;;;;        765.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.644.281-** DIARIAS CHINELO;Ambas;SIM;
298653;13410270;22/01/2025;6033;;;;6670;*;;;        765.00;Não exporta;0;;TRANSFERENCIA PIX REM: MARCOS PAULO KUBITZ 22/01 1501353;Ambas;SIM;
298072;13404474;23/01/2025;3484;*;;;7501;;;;        768.72;Não exporta;0;;13130727 DÉB.JUROS CONTRATUAIS TD;Ambas;SIM;
324700;13734082;16/01/2025;6670;;;;2151;;;;        770.00;Não exporta;787;21755;21755 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
298679;13410539;23/01/2025;6033;;;;6670;*;;;        770.00;Não exporta;0;;TRANSFERENCIA PIX REM: PEDRO BEZERRA DA SILV 23/01 1214075;Ambas;SIM;
297595;13399721;06/01/2025;6807;;;;78;;;;        770.15;Não exporta;0;;0000 13105 109 PAGAMENTO DE BOLETO 10.603 ASSOCIACAO ECOVILLE CLUBE DOUR;Ambas;SIM;
324225;13729011;16/01/2025;3182;;;;1201;;;40904;        770.96;Não exporta;116;11955;11955 - Novoeste Comercio de Combustiveis Ltda;Ambas;SIM;
298665;13410393;23/01/2025;1201;*;;40904;6033;;;;        770.96;Não exporta;0;11955;PAGTO. NFE 11955/001 DE NOVOESTE COMERCIO DE COMBUSTIVEIS LTDA;Ambas;SIM;
297739;13401165;23/01/2025;78;;;;6670;*;;;        771.07;Não exporta;0;;0000 14138 632 ORDEM BANCÁRIA 202.501.220.012.339;Ambas;SIM;
297704;13400819;20/01/2025;78;;;;6670;*;;;        777.13;Não exporta;0;;0000 14138 632 ORDEM BANCÁRIA 202.501.170.012.571;Ambas;SIM;
324262;13729463;21/01/2025;3182;;;;;;;;        777.59;Não exporta;116;182040;182040 - Auto Posto da Ponte Pres. Epitacio;Ambas;SIM;
324588;13732960;10/01/2025;6670;;;;2151;;;;        780.00;Não exporta;787;615;615 - ADECOAGRO VALE DO IVINHEMA S/A;Ambas;SIM;
324432;13731406;06/01/2025;6670;;;;2151;;;;        780.00;Não exporta;787;1576;1576 - SEBASTIAO RODRIGO X DOS SANTOS E CIA LTDA;Ambas;SIM;
298268;13406426;03/01/2025;6807;;;;6033;;;;        780.00;Não exporta;0;;PAGTO ELETRON COBRANCA SERVINOX SERVICOS INDUSTRIAIS E 6397;Ambas;SIM;
324960;13736680;27/01/2025;6670;;;;2151;;;;        792.00;Não exporta;787;1605;1605 - EDUARDO CORREA RIEDEL;Ambas;SIM;
297935;13403109;08/01/2025;3271;*;;;7501;;;;        800.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 02.481.043 0001-61;Ambas;SIM;
298025;13404008;17/01/2025;256;;;;7501;;;;        800.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.954.401-** VALE JANEIRO;Ambas;SIM;
298549;13409239;16/01/2025;6033;;;;6670;*;;;        800.00;Não exporta;0;;TRANSFERENCIA PIX REM: RUBILANIO VILAR DA SI 16/01 1524528;Ambas;SIM;
324371;13730797;03/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;21466;21466 - AGROINDUSTRIAL SAO FRANCISCO LTDA;Ambas;SIM;
324417;13731252;06/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;21518;21518 - ASSOCIACAO BENEFICENTE DE ITAQUIRAI;Ambas;SIM;
324436;13731440;06/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;743;743 - LUA CLARA AGROINDUSTRIAL E TRANSPORTE LTDA;Ambas;SIM;
324652;13733604;14/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;1585;1585 - SEBASTIAO RODRIGO X DOS SANTOS E CIA LTDA;Ambas;SIM;
324738;13734466;17/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;1539;1539 - RAÇÕES BOCCHI LTDA;Ambas;SIM;
324799;13735070;21/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;21827;21827 - AGROINDUSTRIAL SAO FRANCISCO LTDA;Ambas;SIM;
325041;13737490;30/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;21976;21976 - AGROINDUSTRIAL SAO FRANCISCO LTDA;Ambas;SIM;
325099;13738070;31/01/2025;6670;;;;2151;;;;        800.00;Não exporta;787;1619;1619 - MARACAJU ENGEN. E EMPREEND. LTDA;Ambas;SIM;
324966;13736745;27/01/2025;6670;;;;2151;;;;        809.00;Não exporta;787;1610;1610 - THIELEN APARECIDA DE LIMA;Ambas;SIM;
325054;13737628;30/01/2025;6670;;;;2151;;;;        810.00;Não exporta;787;1553;1553 - RAÇÕES BOCCHI LTDA;Ambas;SIM;
324892;13736000;23/01/2025;6670;;;;2151;;;;        810.00;Não exporta;787;1601;1601 - MARCOS EXTINTORES EIRELI;Ambas;SIM;
298799;13411730;30/01/2025;6033;;;;6670;*;;;        811.74;Não exporta;0;;CARTAO VISA ELECTRON CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298839;13412132;30/01/2025;1201;;;1;6033;;;;        811.80;Não exporta;0;;PAGTO. DE COLOMBO PNEUS;Ambas;SIM;
324153;13728031;06/01/2025;3182;;;;1201;;;41378;        813.30;Não exporta;116;242894;242894 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
298571;13409450;20/01/2025;6033;;;;6670;*;;;        814.62;Não exporta;0;;VENDA CARTAO DE CREDITO 5181933;Ambas;SIM;
298458;13408321;13/01/2025;1201;;;1;6033;;;;        817.67;Não exporta;0;235943;PAGTO. NFE 235943/002 DE GCM COMERCIO DE LUBRIFICANTES LTDA;Ambas;SIM;
298838;13412124;30/01/2025;1201;;;1;6033;;;;        817.67;Não exporta;0;235943;PAGTO. NFE 235943/003 DE GCM COMERCIO DE LUBRIFICANTES LTDA;Ambas;SIM;
298457;13408313;13/01/2025;1201;;;1;6033;;;;        820.00;Não exporta;0;122015;PAGTO. NFE 122015/001 DE MARONESI E MARONESI LTDA;Ambas;SIM;
298405;13407791;10/01/2025;6033;;;;6670;*;;;        821.52;Não exporta;0;;CIELO VDA DEBITO MASTER CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298100;13404750;27/01/2025;3417;*;;;7501;;;;        825.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX ***.471.401-** DIARIAS E COMISSAO JOAO MT;Ambas;SIM;
324680;13733886;15/01/2025;6670;;;;2151;;;;        825.00;Não exporta;787;1414;1414 - AGROMIR INDUSTRIA METALURGICA LTDA;Ambas;SIM;
324783;13734911;20/01/2025;6670;;;;2151;;;;        825.00;Não exporta;787;1878;1878 - VIZZOTTO CIA LTDA;Ambas;SIM;
324816;13735240;21/01/2025;6670;;;;2151;;;;        825.00;Não exporta;787;1433;1433 - AGROMIR INDUSTRIA METALURGICA LTDA;Ambas;SIM;
297842;13402196;31/01/2025;7404;;;;78;;;;        826.63;Não exporta;0;;0000 13105 375 IMPOSTOS 13.101 DAS - SIMPLES NACIONAL;Ambas;SIM;
324962;13736701;27/01/2025;6670;;;;2151;;;;        830.00;Não exporta;787;1607;1607 - METOVAN METALURGICA LTDA;Ambas;SIM;
298298;13406728;06/01/2025;6033;;;;6670;*;;;        839.96;Não exporta;0;;CIELO VDA CREDITO MASTER CIELO S.A - INSTITUICAO DE PAG 5181933;Ambas;SIM;
298466;13408402;13/01/2025;1201;;;1;6033;;;;        840.37;Não exporta;0;131060;PAGTO. NFE 131060/001 DE MESSER GASES LTDA;Ambas;SIM;
324534;13732420;09/01/2025;6670;;;;2151;;;;        848.40;Não exporta;787;21606;21606 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
324539;13732470;09/01/2025;6670;;;;2151;;;;        848.40;Não exporta;787;21611;21611 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
324488;13731963;08/01/2025;6670;;;;2151;;;;        848.40;Não exporta;787;21577;21577 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
324494;13732020;08/01/2025;6670;;;;2151;;;;        848.40;Não exporta;787;21584;21584 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
298664;13410385;23/01/2025;1201;;;1;6033;;;;        849.00;Não exporta;0;236854;PAGTO. NFE 236854/001 DE GCM COMERCIO DE LUBRIFICANTES LTDA;Ambas;SIM;
298097;13404725;27/01/2025;3174;*;;;7501;;;;        850.00;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 49.120.529 0001-38 MANUT SOLDA FROTA MT;Ambas;SIM;
297945;13403206;09/01/2025;3182;*;;;7501;;;;        852.89;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 05.886.460 0001-82;Ambas;SIM;
324559;13732676;09/01/2025;6670;;;;2151;;;;        855.00;Não exporta;787;750;750 - NATURAFRIG ALIMENTOS LTDA;Ambas;SIM;
298815;13411896;30/01/2025;6033;;;;6670;*;;;        860.00;Não exporta;0;;TRANSFERENCIA PIX REM: TIAGO DE LIMA ROSSETO 30/01 1703313;Ambas;SIM;
324829;13735373;21/01/2025;6670;;;;2151;;;;        860.00;Não exporta;787;778;778 - ELETROCAL INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA;Ambas;SIM;
324519;13732276;08/01/2025;6670;;;;2151;;;;        865.00;Não exporta;787;1579;1579 - MARCOS EXTINTORES EIRELI;Ambas;SIM;
324672;13733800;15/01/2025;6670;;;;2151;;;;        870.00;Não exporta;787;21733;21733 - JORCAL ENGENHARIA E CONSTRUCOES S.A.;Ambas;SIM;
325104;13738143;11/01/2025;1490;;;;;;;;        871.80;Não exporta;1872;93;93 - FUNDACAO SERVICOS DE SAUDE DE NOVA ANDRADINA;Ambas;SIM;
324328;13730301;28/01/2025;3182;;;;1201;;;41378;        874.72;Não exporta;116;245492;245492 - Rede America de Combustiveis Jk Ltda;Ambas;SIM;
324866;13735749;23/01/2025;6670;;;;2151;;;;        880.00;Não exporta;787;21871;21871 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
324538;13732462;09/01/2025;6670;;;;2151;;;;        880.00;Não exporta;787;21610;21610 - FUNDACAO DE SERVICOS DE SAUDE DE DOURADOS;Ambas;SIM;
298504;13408780;15/01/2025;6033;;;;6670;*;;;        880.00;Não exporta;0;;TRANSFERENCIA PIX REM: TORNO FATIMA LTDA 15/01 819470;Ambas;SIM;
298160;13405357;31/01/2025;5444;;;;7501;;;;        883.21;Não exporta;0;;2835823 DÉB.CONV.ORGÃOS GOV.;Ambas;SIM;
324261;13729447;21/01/2025;;;;;1201;;;33981;        883.50;Não exporta;116;107446;107446 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
324746;13734547;17/01/2025;6670;;;;2151;;;;        891.00;Não exporta;787;1590;1590 - MARCOS EXTINTORES EIRELI;Ambas;SIM;
298690;13410644;23/01/2025;3409;*;;;6033;;;;        891.50;Não exporta;0;;PAGTO ELETRON COBRANCA BRADESCO SEGUROS - SEGURO AUTOMO 6479;Ambas;SIM;
298002;13403770;16/01/2025;3603;*;;;7501;;;;        892.80;Não exporta;0;;PIX PIX EMITIDO OUTRA IF PAGAMENTO PIX 15.412.257 0001-28 MULTA MT;Ambas;SIM;
298049;13404245;21/01/2025;7501;;;;6670;*;;;        895.25;Não exporta;0;;429667 CRÉD.LIQUIDAÇÃO COBRANÇA;Ambas;SIM;
298151;13405268;31/01/2025;5444;;;;7501;;;;        897.97;Não exporta;0;;2835808 DÉB.CONV.ORGÃOS GOV.;Ambas;SIM;
298813;13411870;30/01/2025;6033;;;;6670;*;;;        900.00;Não exporta;0;;TRANSFERENCIA PIX REM: EDILSON FERREIRA PAIN 30/01 1523585;Ambas;SIM;
324712;13734200;16/01/2025;6670;;;;2151;;;;        900.00;Não exporta;787;619;619 - ALVAMAR  MEDEIROS LTDA;Ambas;SIM;
325069;13737777;30/01/2025;6670;;;;2151;;;;        900.00;Não exporta;787;1909;1909 - ARAUJO MAGRI LTDA;Ambas;SIM;
298818;13411926;30/01/2025;6033;;;;6670;*;;;        900.00;Não exporta;0;;TRANSFERENCIA PIX REM: ARAUJO E MAGRI LTDA 30/01 1829064;Ambas;SIM;
324461;13731696;07/01/2025;6670;;;;2151;;;;        900.00;Não exporta;787;611;611 - ALVAMAR  MEDEIROS LTDA;Ambas;SIM;
324485;13731939;08/01/2025;6670;;;;2151;;;;        900.00;Não exporta;787;21571;21571 - LUIZ CARLOS PETECK;Ambas;SIM;
324203;13728653;13/01/2025;4499;;;;1201;;;15441;        902.00;Não exporta;116;237525;237525 - GCM COMERCIO DE LUBRIFICANTES LTDA;Ambas;SIM;
298534;13409085;16/01/2025;6033;;;;6670;*;;;        903.00;Não exporta;0;;TRANSFERENCIA PIX REM: RAMAO BARROS DE ALMEI 16/01 1808039;Ambas;SIM;
324255;13729374;21/01/2025;3182;;;;1201;;;41118;        903.11;Não exporta;116;15216;15216 - Posto Trevao de Piraju Ltda;Ambas;SIM;
324261;13729439;21/01/2025;3182;;;;;;;;        906.00;Não exporta;116;107446;107446 - Auto Posto Diamante do Norte Ltda;Ambas;SIM;
325106;13738160;31/01/2025;2305;;;;1651;;;;        908.13;Não exporta;1872;;01/2025;Ambas;SIM;
298596;13409700;20/01/2025;1651;;;;6033;;;;        908.13;Não exporta;0;;PAGTO ELETRON COBRANCA MUNICIPIO DE DOURADOS 6476;Ambas;SIM;
324903;13736115;24/01/2025;6670;;;;2151;;;;        920.00;Não exporta;787;21891;21891 - ICCAP IMPLEMENTOS RODOVIARIOS LTDA;Ambas;SIM;
298378;13407520;09/01/2025;1201;;;1;6033;;;;        921.00;Não exporta;0;;PAGTO ELETRON COBRANCA PANTANAL LOGISTICA E TRANSPORTES 6431;Ambas;SIM;
298159;13405349;31/01/2025;5444;;;;7501;;;;        927.19;Não exporta;0;;2835803 DÉB.CONV.ORGÃOS GOV.;Ambas;SIM;
324541;13732498;09/01/2025;6670;;;;2151;;;;        927.20;Não exporta;787;21613;21613 - MUNICIPIO DE CAMPO NOVO DO PARECIS;Ambas;SIM;
324877;13735854;23/01/2025;6670;;;;2151;;;;        930.00;Não exporta;787;1544;1544 - MAQSOLDAS - COMERCIO E REPRESENTACOES LTDA;Ambas;SIM;
324817;13735250;21/01/2025;6670;;;;2151;;;;        930.00;Não exporta;787;1434;1434 - SENA TORNEARIA LTDA;Ambas;SIM;
323954;13717480;01/01/2025;1201;*;;41949;1201;*;;1;        934.33;Não exporta;1694;;;Ambas;SIM;
297630;13400070;10/01/2025;7374;;;;78;;;;        940.40;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297631;13400088;10/01/2025;7374;;;;78;;;;        940.40;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297632;13400096;10/01/2025;7374;;;;78;;;;        940.40;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
297633;13400100;10/01/2025;7374;;;;78;;;;        940.40;Não exporta;0;;0000 13013 364 BB CONSÓRCIO - PRESTAÇÃO 14.033 BB ADMIN CONSÓRCIO SA;Ambas;SIM;
298446;13408208;13/01/2025;1201;;;1;6033;;;;        941.89;Não exporta;0;;PAGTO. DE NEGUINHO DO AR VALVULAS E FREIOS;Ambas;SIM;
324855;13735632;22/01/2025;6670;;;;2151;;;;        945.00;Não exporta;787;1440;1440 - ELSO GONCALVES DOS SANTOS - MONTAGENS INDUSTRIAIS;Ambas;SIM;
