
Consulta movimento de entradas - 534 - OXIGENIO MODELO INDUSTRIA E COMERCIO DE GASES LTDA

Chave;Fornecedor;Nome fornecedor;UF;Data entrada;Data emissão;Documento;CFOP;Modelo;Espécie;Série;Condições;Emitente;Valor contábil;Dif. de alíq.;FEM DIFA;Base de ICMS;Alíq. de ICMS;Valor do ICMS;ICMS isentas;ICMS outras;ICMS desonerado;Base de IPI;Valor do IPI;IPI isentos;IPI outros;Base S.T.;Alíq. de S.T.;Valor S.T.;Retenção PIS;Retenção Cofins;Retenção CSLL;Retenção de IR;Retenção de INSS;Débito;Crédito;Cód. obs.;Observação;Desconto;Chave NF-e/CT-e/NFC-e/BP-e;Outros Impostos;ICMS retido;Valor do ICMS de antecipação;Pis Lucro real;Cofins lucro real;Valor de frete;Valor de seguro;Valor de outras despesas;Valor do FCP da UF de destino;Valor de ICMS para a UF de destino;Valor de ICMS para a UF do Remetente;Código de retenção PIS;Código de retenção Cofins;Código de retenção CSLL;Código de retenção IR;Código de retenção INSS;Lançamento conferido;FCP S.T.;Materiais próprios;Materiais de terceiros;Subempreitadas;Valor retenção não efetuada;Valor ret. destacada das subemp.;CEI Obra;CNO;Tipo de serviço;Receita 15 anos;Valor 15 anos;Receita 20 anos;Valor 20 anos;Receita 25 anos;Valor 25 anos;Valor retenção adic. não efetuada;Usuário inclusão;Data inclusão;Hora inclusão;Tipo inclusão;Usuário alteração;Data alteração;Hora alteração;Tipo alteração;Situação do documento
227;42191;Konratz &Amp; Amp; Aguiar Ltda Me;MS;24/01/2025;24/01/2025;724;1.556-002;55;NFe;1;Prazo;Terceiros;450;0.00;0,00;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;I - DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONAL. II - NÃO GERA DIREITO A CRÉDITO FISCAL DE IPI.;0;'50250121213858000104550010000007241875927341;0;0;             0,00;7.43;34.2;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:45;Troca global;00 - Documento regular
228;9223;CONEMANG CONEXOES E MANG. HIDR. LTDA;MS;07/01/2025;07/01/2025;84167;1.556-002;55;NFe;1;Prazo;Terceiros;64.5;0.00;0,00;0;0;0;0;64.5;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;Trib aprox R$: 8.40 Federal e 5.03 EstadualFonte: IBPT W7M9E1a) 'ESTABELECIMENTO IMPEDIDO DE RECOLHER O ICMS/ISS PELO SIMPLES NACIONAL. NOS TERMOS DO S 1o DO ART. 20 DA LEI COMPLEMENTAR No 123. DE 2006';b) 'NAO GERA DIREITO A CREDITO FISCAL DE IPI'.;1.3;'50250107547073000147550010000841671801408774;0;0;             0,00;1.07;4.91;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:46;Troca global;00 - Documento regular
229;9223;CONEMANG CONEXOES E MANG. HIDR. LTDA;MS;28/01/2025;28/01/2025;84701;1.556-002;55;NFe;1;Prazo;Terceiros;40;0.00;0,00;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;Trib aprox R$: 5.32 Federal e 4.87 EstadualFonte: IBPT W7M9E1;0.8;'50250107547073000147550010000847011817178847;0;0;             0,00;0.66;3.03;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:46;Troca global;00 - Documento regular
230;34595;Trevo 4 Comercio de Combustiveis Ltda;PR;31/01/2025;31/01/2025;86920;2.653-000;55;NFe;6;Prazo;Terceiros;4634.68;0.00;0,00;0;0;0;0;4634.68;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Placa: REZ9D69 | Placa: RWA4I51 | REFERENTE NFC-e S&amp;Eacute;RIE: 006. EMITIDA EM 30/01/2025. N&amp;Uacute;MERO: 482439.482542. | ICMS monof&amp;aacute;sico sobre combust&amp;iacute;veis cobrado anteriormente conforme Conv&amp;ecirc;nio ICMS 199/2022. |;0;'41250121778681000193550060000869201005706013;0;0;             0,00;76.47;352.23;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:46;Troca global;00 - Documento regular
231;38541;PG COMERCIO DE PETROLEO LTDA;MS;06/01/2025;06/01/2025;8783;1.653-000;55;NFe;1;Prazo;Terceiros;17010;0.00;0,00;0;0;0;0;17010;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;TRIB APROX R$1428.84(8.40%) FEDERAL R$3044.79(17.90%) ESTADUAL FONTE: IBPT/empresometro.com.br 24.2.F A2A75B PGTO: 7 DIAS VENDEDOR: 13 - PG DIESEL CLASSE 3 LIQ INFL ONU-1202 RISCO 30 OLEO DIESEL 3 III - DECLARAMOS Q OS PROD CITADOS NESTA NF ESTAO ADEQ ACO;0;'50250139759275000149550010000087831793405881;0;0;             0,00;280.67;1292.76;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:46;Troca global;00 - Documento regular
232;38541;PG COMERCIO DE PETROLEO LTDA;MS;13/01/2025;13/01/2025;8854;1.653-000;55;NFe;1;Prazo;Terceiros;17070;0.00;0,00;0;0;0;0;17070;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;TRIB APROX R$1433.88(8.40%) FEDERAL R$3055.53(17.90%) ESTADUAL FONTE: IBPT/empresometro.com.br 24.2.F A2A75B PGTO: 7 DIAS VENDEDOR: 13 - PG DIESEL CLASSE 3 LIQ INFL ONU-1202 RISCO 30 OLEO DIESEL 3 III - DECLARAMOS Q OS PROD CITADOS NESTA NF ESTAO ADEQ ACO;0;'50250139759275000149550010000088541914965797;0;0;             0,00;281.66;1297.32;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:47;Troca global;00 - Documento regular
233;43385;Auto Posto Bacaba Ltda;MT;24/01/2025;24/01/2025;968;2.653-000;55;NFe;11;Prazo;Terceiros;1109.4;0.00;0,00;0;0;0;0;1109.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$ 0.00 Fed | R$ 177.50 Est | R$ 0.00 Mun | Fonte IBPT(23.2.A) | Caixa: 63 | Funcionario: 10 - DARLOS | Frentistas: 10 | Forma de Pagamento: | PIX - BANCO BRASIL: R$ 1.109.40 | | PROCON MT RUA TRAVESSA PAES DE OLIVEIRA. S/N CENTRO. CUIABA - MT.;0;'51250109424309000183550110000009681808696096;0;0;             0,00;18.31;84.31;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:47;Troca global;00 - Documento regular
234;43386;Castelo Branco Comercio de Combustiveis Ltda;MT;29/01/2025;29/01/2025;97823;2.653-000;55;NFe;1;Prazo;Terceiros;253.6;0.00;0,00;0;0;0;0;253.6;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;#CF:B02 EI7250790.530 EF7250830.530 V40.000 Trib aprox R$: 0.00 Federal e 41.08 Estadual Fonte: IBPT 5oi7eW PROCON/MT R. BALTAZAR NAVARROS. 567. CUIABA - MT 6536132100 Placa: Odometro: 0.000Marca= Adaptive Modelo= NFCE N= 5D3669C3DAEB414681EE74| COO= 0;OB;0;'51250115746214000189550010000978231545001279;0;0;             0,00;4.18;19.27;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:47;Troca global;00 - Documento regular
235;36613;Comercio de Acessorios Machota Ltda Me;PR;27/01/2025;27/01/2025;98214;2.556-008;55;NFe;1;Prazo;Terceiros;41;0.00;0,00;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;- Placa: RHD-6A29 - Motorista: SS x VENDEDOR: JUNIOR.VENDA PRESENCIAL. FATO GERADOR OCORRIDO DENTRO DO ESTADO. CONFORME ART. 4 RICMS- IMPOSTO DEVIDO NO ESTADO DO PARANA;0;'41250100831947000144550010000982141000279247;0;0;             0,00;0.68;3.12;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:47;Troca global;00 - Documento regular
236;36613;Comercio de Acessorios Machota Ltda Me;PR;31/01/2025;31/01/2025;98305;2.556-008;55;NFe;1;Prazo;Terceiros;230;0.00;0,00;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;- Placa: QAV-3C26 - Motorista: 55 x VENDEDOR: JUNIOR.VENDA PRESENCIAL. FATO GERADOR OCORRIDO DENTRO DO ESTADO. CONFORME ART. 4 RICMS- IMPOSTO DEVIDO NO ESTADO DO PARANA;0;'41250100831947000144550010000983051000280152;0;0;             0,00;3.8;17.48;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:47;Troca global;00 - Documento regular
237;35066;Auto Posto Ype Amarelo Ltda;SP;24/01/2025;24/01/2025;28854;2.653-000;55;NFe;2;Prazo;Terceiros;109.35;0.00;0,00;0;0;0;0;109.35;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$: 14.70 Federal e 19.68 Estadual^Fonte: IBPT/empresometro.com.br A2A75B. Placa: REZ9D69 KM: 505729 KM ant: 504497 Média km/l: 39.3 ant: 163.0 Motorista: eduardo;0;'35250102039019000177550020000288541385914886;0;0;             0,00;1.8;8.31;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
238;40725;Posto de Molas El Shaday;MS;15/01/2025;15/01/2025;2896;1.556-008;55;NFe;1;Prazo;Terceiros;6.22;0.00;0,00;0;0;0;0;6.22;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13158 (SLW7E29 CARRETA).|Voce pagou aproximadamente 34.08% em impostos. sendo:| R$ 1.07 (17.20%) em tributos federais;0;'50250132490494000126550010000028961043277001;0;0;             0,00;0.1;0.47;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
239;40725;Posto de Molas El Shaday;MS;15/01/2025;15/01/2025;2899;1.556-008;55;NFe;1;Prazo;Terceiros;270;0.00;0,00;0;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13166 (RXF0D06 SC 460).|Voce pagou aproximadamente 32.12% em impostos. sendo:| R$ 40.82 (15.12%) em tributos federais;0;'50250132490494000126550010000028991043277003;0;0;             0,00;4.46;20.52;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
240;40725;Posto de Molas El Shaday;MS;16/01/2025;16/01/2025;2907;1.556-008;55;NFe;1;Prazo;Terceiros;255.41;0.00;0,00;0;0;0;0;255.41;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13179 (DDB6301 CARRETA).|Voce pagou aproximadamente 34.83% em impostos. sendo:| R$ 45.55 (17.83%) em tributos federai;0;'50250132490494000126550010000029071043277007;0;0;             0,00;4.22;19.41;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
241;40725;Posto de Molas El Shaday;MS;25/01/2025;25/01/2025;2926;1.556-008;55;NFe;1;Prazo;Terceiros;257.4;0.00;0,00;0;0;0;0;257.4;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13246 (RHD6A29 SC R 450).|Voce pagou aproximadamente 21.42% em impostos. sendo:| R$ 24.25 (9.42%) em tributos federai;0;'50250132490494000126550010000029261043277002;0;0;             0,00;4.25;19.56;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
242;40725;Posto de Molas El Shaday;MS;28/01/2025;28/01/2025;2929;1.556-008;55;NFe;1;Prazo;Terceiros;1294.25;0.00;0,00;0;0;0;0;1294.25;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13258 (HTN5596 VW 9.150 FROTA:2002).|Voce pagou aproximadamente 21.96% em impostos. sendo:| R$ 126.15 (9.75%) em trib;0;'50250132490494000126550010000029291043277004;0;0;             0,00;21.36;98.37;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:48;Troca global;00 - Documento regular
243;40725;Posto de Molas El Shaday;MS;31/01/2025;31/01/2025;2937;1.556-008;55;NFe;1;Prazo;Terceiros;1077.59;0.00;0,00;0;0;0;0;1077.59;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONALNAO GERA DIREITO A CREDITO FISCAL DE ICMS. DE ISS E DE IPI.REFERENTE A OS NO 13289 (OOG8592 MB ATEGO 1719 FROTA:2006).|Voce pagou aproximadamente 27.16% em impostos. sendo:| R$ 137.00 (12.71%) e;0;'50250132490494000126550010000029371043277006;0;0;             0,00;17.79;81.91;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:49;Troca global;00 - Documento regular
244;30136;DIESELCOM TRANSPORTADORA E REVEND.DE DIESEL COMBUSTIVEL LTDA;MS;17/01/2025;17/01/2025;30040;1.653-000;55;NFe;3;Prazo;Terceiros;16950;0.00;0,00;0;0;0;0;16950;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;ICMS MONOFASICO SOBRE COMBUSTIVEIS COBRADO ANTERIORMENTE CONFORME CONVENIO ICMS (199/2022-15/23). ICMS A SER RECOLHIDO E REPASSADO NOS TERMOS DO CAPITULO V DO CONVENIO ICMS (199/2022-15/23). (ODXBM BASE 3000.00 VALOR 3175.80). INFORMACAO AO DESTINATARIO:;0;'50250126831727000104550030000300401674326927;0;0;             0,00;279.68;1288.2;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:49;Troca global;00 - Documento regular
245;30136;DIESELCOM TRANSPORTADORA E REVEND.DE DIESEL COMBUSTIVEL LTDA;MS;22/01/2025;22/01/2025;30146;1.653-000;55;NFe;3;Prazo;Terceiros;17220;0.00;0,00;0;0;0;0;17220;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;ICMS MONOFASICO SOBRE COMBUSTIVEIS COBRADO ANTERIORMENTE CONFORME CONVENIO ICMS (199/2022-15/23). ICMS A SER RECOLHIDO E REPASSADO NOS TERMOS DO CAPITULO V DO CONVENIO ICMS (199/2022-15/23). (ODXBM BASE 3000.00 VALOR 3175.80). INFORMACAO AO DESTINATARIO:;0;'50250126831727000104550030000301461790823370;0;0;             0,00;284.13;1308.72;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:49;Troca global;00 - Documento regular
246;30136;DIESELCOM TRANSPORTADORA E REVEND.DE DIESEL COMBUSTIVEL LTDA;MS;25/01/2025;25/01/2025;30247;1.653-000;55;NFe;3;Prazo;Terceiros;17250;0.00;0,00;0;0;0;0;17250;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;ICMS MONOFASICO SOBRE COMBUSTIVEIS COBRADO ANTERIORMENTE CONFORME CONVENIO ICMS (199/2022-15/23). ICMS A SER RECOLHIDO E REPASSADO NOS TERMOS DO CAPITULO V DO CONVENIO ICMS (199/2022-15/23). (ODXBM BASE 3000.00 VALOR 3175.80). INFORMACAO AO DESTINATARIO:;0;'50250126831727000104550030000302471422020736;0;0;             0,00;284.63;1311;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:49;Troca global;00 - Documento regular
248;35544;Mahle Rio Verde Comercio de Combustiveis Ltda;GO;06/01/2025;06/01/2025;303748;2.653-000;55;NFe;3;Prazo;Terceiros;1652.73;0.00;0,00;0;0;0;0;1652.73;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Forma Pagamento: NOTAS A PRAZO R$1.652.73 ICMS MONOFASICO SOBRE COMBUSTIVEIS COBRADO ANTERIORMENTE CONFORME CONVENIO ICMS 199/2022. BASE ICMS 261.026 (LITROS)x 1.0635=ICMS R$277.60 Placa: REW6J26 - Motorista: JOAO CARLOS - KM / HM: 318.936 KM: 318.936 - M;0;'52250104219324000176550030003037481061758510;0;0;             0,00;27.27;125.61;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:49;Troca global;00 - Documento regular
250;35544;Mahle Rio Verde Comercio de Combustiveis Ltda;GO;08/01/2025;08/01/2025;304162;2.653-000;55;NFe;3;Prazo;Terceiros;1210.9;0.00;0,00;0;0;0;0;1210.9;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Forma Pagamento: NOTAS A PRAZO R$1.210.90 ICMS MONOFASICO SOBRE COMBUSTIVEIS COBRADO ANTERIORMENTE CONFORME CONVENIO ICMS 199/2022. BASE ICMS 191.730 (LITROS)x 1.0635=ICMS R$203.90 Placa: REW6J26 - Motorista: JOAO CARLOS - KM / HM: 319.438 KM: 319.438 - M;0;'52250104219324000176550030003041621082253507;0;0;             0,00;19.98;92.03;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:50;Troca global;00 - Documento regular
251;33541;FORTBRAS AUTO PECAS S.A.;MS;24/01/2025;24/01/2025;30501;1.556-008;55;NFe;3;Prazo;Terceiros;1413.67;0.00;0,00;0;0;0;0;1413.67;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;ENTREGAR - *14359* = ICMS ST RECOLHIDO ANTERIORMENTE NOS TERMOS DO DECRETO 14.359/2015. - REPRESENTANTE: JAVALI DOURADOS - OPER: IZAIAS.SAN - DEVOLUCOES: SOMENTE SERAO ACEITAS COM PREVIA AUTORIZACAO E ATE 10 DIAS DA EMISSAO DA N.F. DE COMPRA - N.PEDIDO: 2;0;'50250122761584001637550030000305011784401645;0;0;             0,00;23.32;107.44;0;0;3.96;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:50;Troca global;00 - Documento regular
252;39941;Pirapama Bioenergia e Gas Ltda;PE;04/01/2025;04/01/2025;3150;2.101-000;55;NFe;31;Prazo;Terceiros;47464;0.00;0,00;47464;12;5695.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COMPRAMATPRIM;FD;;DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO. DECLARACAO DO EXPEDIDOR CONFORME RESOLUCAO 5232 A;0;'26250109043891000219550310000031501030018050;0;0;             0,00;783.16;3607.26;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:50;Troca global;00 - Documento regular
253;35955;Camelo Seguranca Epi S e Ferragens Ltda;PR;03/01/2025;03/01/2025;32405;2.556-002;55;NFe;1;Prazo;Terceiros;323.5;0.00;0,00;0;0;0;0;323.5;0;0;0;0;0;0;0;0;0;0;0;0;0;INSPSERV;FD;;DOCUMENTO EMITIDO POR EPP-ME OPTANTE DO SIMPLES NACIONAL RHD-6A29;0;'41250122929450000104550010000324051448872045;0;0;             0,00;5.34;24.59;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:50;Troca global;00 - Documento regular
255;43384;Posto Paulista de Ibate Ltda;SP;04/01/2025;04/01/2025;3284;2.653-000;55;NFe;2;Prazo;Terceiros;5086.67;0.00;0,00;0;0;0;0;5086.67;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$: 109.55 Federal e 930.44 Estadual^Fonte: IBPT/empresometro.com.br A2A75B. Placa: RHD6A29 KM: 658156 KM ant: 651131 Média km/l: 9.1 ant: 84.1 Motorista: LUIZ EDUARDO;0;'35250118757700000190550020000032841374340457;0;0;             0,00;83.93;386.59;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:50;Troca global;00 - Documento regular
256;39941;Pirapama Bioenergia e Gas Ltda;PE;27/01/2025;27/01/2025;3302;2.101-000;55;NFe;31;Prazo;Terceiros;46529;0.00;0,00;46529;12;5583.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COMPRAMATPRIM;FD;;DECLARO QUE OS PRODUTOS PERIGOSOS ESTAO ADEQUADAMENTE CLASSIFICADOS. EMBALADOS. IDENTIFICADOS. E ESTIVADOS PARA SUPORTAR OS RISCOS DAS OPERACOES DE TRANSPORTE E QUE ATENDEM AS EXIGENCIAS DA REGULAMENTACAO. DECLARACAO DO EXPEDIDOR CONFORME RESOLUCAO 5232 A;0;'26250109043891000219550310000033021030032900;0;0;             0,00;767.73;3536.2;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:51;Troca global;00 - Documento regular
257;43384;Posto Paulista de Ibate Ltda;SP;09/01/2025;09/01/2025;3327;2.653-000;55;NFe;2;Prazo;Terceiros;135.02;0.00;0,00;0;0;0;0;135.02;0;0;0;0;0;0;0;0;0;0;0;0;0;DCCOMBUST;FD;;Trib aprox R$: 18.16 Federal e 24.30 Estadual^Fonte: IBPT/empresometro.com.br A2A75B. Placa: CAV3C26 KM: 893956 Motorista: NAISLAN;0;'35250118757700000190550020000033271478854278;0;0;             0,00;2.23;10.26;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:51;Troca global;00 - Documento regular
258;42193;Mg4 Industria e Servicos Criogenicos Ltda;SP;09/01/2025;09/01/2025;3338;2.556-008;55;NFe;1;Prazo;Terceiros;6527.98;0.00;0,00;0;0;0;0;6527.98;0;0;0;0;0;0;0;0;0;0;0;0;0;DESPVEIC;FD;;Pedido de venda: 003851 - Pedido do cliente: WHATSAPP ADRIANO - Cond. pagto: 28.42.56 DIAS -- REDUCAO DA ALIQUOTA DE IPI CONFORME DECRETO NUM. 10.979. DE 25 DE FEVEREIRO DE 2022 -- GERADO DO ORCAMENTO N 000004441 - OLC 306059. 306060. 306061. 306062. 3061;0;'35250140482631000109550010000033381999966610;0;0;             0,00;107.73;496.12;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:51;Troca global;00 - Documento regular
259;35310;Messer Gases Ltda;RJ;24/01/2025;24/01/2025;33823;2.101-000;55;NFe;31;Prazo;Terceiros;110776.86;0.00;0,00;110776.86;7;7754.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COMPRAMATPRIM;FD;;Telefone de atendimento ao cliente: 0800 725 4633. Ordem 104830002 Codigo do Cliente: 0100015723 Declaro que os produtos perigosos estão adequadamente classificados. embalados. identificados. e estivados para suportar os riscos das operações de transporte;0;'33250160619202002949550310000338231339531223;0;0;             0,00;1827.82;8419.04;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:51;Troca global;00 - Documento regular
262;34223;Messer Gases Ltda;SP;03/01/2025;03/01/2025;382324;2.101-000;55;NFe;31;Prazo;Terceiros;20159.27;0.00;0,00;20159.27;7;1411.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COMPRAMATPRIM;FD;;Telefone de atendimento ao cliente: 0800 725 4633. Ordem 104813182 Codigo do Cliente: 0100015723 Declaro que os produtos perigosos estão adequadamente classificados. embalados. identificados. e estivados para suportar os riscos das operações de transporte;0;'35250160619202004801550310003823241878747235;0;0;             0,00;332.63;1532.1;0;0;0;0;0;0;0;0;0;0;0;NÃO;0;;;;;;;;;;;;;;;;KAIO;10/02/2025;17:26:51;DFE Site estadual;INDIAMARA;02/09/2025;15:16:52;Troca global;00 - Documento regular
